2024-01-06T14:59:49.015Z,15,19.286,-23.5396392,-46.7074555
2024-01-06T15:00:05.104Z,15,21.932,-23.5395938,-46.7073943
2024-01-06T15:00:17.342Z,15,36.88,-23.5395398,-46.7073554
2024-01-06T15:00:31.397Z,15,18.47,-23.5395139,-46.7073435
2024-01-06T15:00:44.916Z,15,30.687,-23.5394511,-46.7073681
2024-01-06T15:00:58.541Z,15,33.041,-23.5393965,-46.7073707
2024-01-06T15:01:12.143Z,15,28.812,-23.5393801,-46.7073983
