551763371141,2024-01-06T14:59:48.511Z,icm4x6xx Accelerometer Non-wakeup,8.990228,-0.2100912,3.9839516,3
551783295620,2024-01-06T14:59:48.532Z,icm4x6xx Accelerometer Non-wakeup,8.9279785,-0.29149407,4.211401,3
551803218016,2024-01-06T14:59:48.551Z,icm4x6xx Accelerometer Non-wakeup,8.893262,-0.30645782,4.039018,3
551719172443,2024-01-06T14:59:48.468Z,icm4x6xx Accelerometer Wakeup,8.896853,-0.3274071,3.8498764,3
551822990412,2024-01-06T14:59:48.571Z,icm4x6xx Accelerometer Non-wakeup,8.981249,-0.3405752,3.9001546,3
551749550516,2024-01-06T14:59:48.497Z,qmc6308 Magnetometer Non-wakeup,21.8875,7.75,-1.7125,0
551754709214,2024-01-06T14:59:48.503Z,icm4x6xx Gyroscope Non-wakeup,0.038083173,0.07882951,-0.01691106,3
551842734474,2024-01-06T14:59:48.591Z,icm4x6xx Accelerometer Non-wakeup,9.068039,-0.32441434,3.7804444,3
551754709214,2024-01-06T14:59:48.502Z,icm4x6xx Gyroscope Wakeup,0.038083173,0.07882951,-0.01691106,3
551768800516,2024-01-06T14:59:48.516Z,qmc6308 Magnetometer Wakeup,21.925001,7.7000003,-1.825,0
551862537078,2024-01-06T14:59:48.611Z,icm4x6xx Accelerometer Non-wakeup,8.985439,-0.24420857,3.8786068,3
551784464058,2024-01-06T14:59:48.532Z,linear_acceleration,0.011889458,0.014493585,-0.19473243,3
551784464058,2024-01-06T14:59:48.533Z,gravity  Non-wakeup,8.949678,-0.27136636,4.000001,3
551784464058,2024-01-06T14:59:48.533Z,linear_acceleration_wakeup,0.011889458,0.014493585,-0.19473243,3
551784464058,2024-01-06T14:59:48.532Z,gravity  Wakeup,8.949678,-0.27136636,4.000001,3
551882433276,2024-01-06T14:59:48.631Z,icm4x6xx Accelerometer Non-wakeup,8.893861,-0.19093758,4.079121,3
551902408641,2024-01-06T14:59:48.650Z,icm4x6xx Accelerometer Non-wakeup,8.968081,-0.26755205,4.395156,3
551922449630,2024-01-06T14:59:48.671Z,icm4x6xx Accelerometer Non-wakeup,9.139266,-0.41240123,4.4101195,3
551942547391,2024-01-06T14:59:48.690Z,icm4x6xx Accelerometer Non-wakeup,9.176975,-0.5141548,4.2544966,3
551962675464,2024-01-06T14:59:48.710Z,icm4x6xx Accelerometer Non-wakeup,9.114127,-0.4345476,4.158728,3
551982527912,2024-01-06T14:59:48.730Z,icm4x6xx Accelerometer Non-wakeup,8.8884735,-0.33997664,4.1024647,3
552002347130,2024-01-06T14:59:48.750Z,icm4x6xx Accelerometer Non-wakeup,8.785523,-0.2753332,4.06296,3
551918303537,2024-01-06T14:59:48.667Z,icm4x6xx Accelerometer Wakeup,8.996213,-0.33159694,4.104859,3
552022224787,2024-01-06T14:59:48.770Z,icm4x6xx Accelerometer Non-wakeup,8.809465,-0.207697,4.0599675,3
551942050516,2024-01-06T14:59:48.690Z,qmc6308 Magnetometer Non-wakeup,21.9125,7.6,-1.5875,0
551961300516,2024-01-06T14:59:48.710Z,qmc6308 Magnetometer Wakeup,21.9375,7.5625,-1.6750001,0
551954167755,2024-01-06T14:59:48.702Z,icm4x6xx Gyroscope Non-wakeup,0.15046848,0.05472792,0.008388951,3
552042169787,2024-01-06T14:59:48.791Z,icm4x6xx Accelerometer Non-wakeup,8.829217,-0.13108255,4.1258082,3
551954167755,2024-01-06T14:59:48.702Z,icm4x6xx Gyroscope Wakeup,0.15046848,0.05472792,0.008388951,3
552062168797,2024-01-06T14:59:48.810Z,icm4x6xx Accelerometer Non-wakeup,8.847773,-0.08259996,4.220379,3
551984187651,2024-01-06T14:59:48.733Z,gravity  Non-wakeup,8.92202,-0.20569158,4.065173,3
551984187651,2024-01-06T14:59:48.732Z,linear_acceleration,0.04790306,-0.08252591,0.07121086,3
551984187651,2024-01-06T14:59:48.732Z,gravity  Wakeup,8.92202,-0.20569158,4.065173,3
551984187651,2024-01-06T14:59:48.732Z,linear_acceleration_wakeup,0.04790306,-0.08252591,0.07121086,3
552082209943,2024-01-06T14:59:48.831Z,icm4x6xx Accelerometer Non-wakeup,8.826224,-0.08319851,4.201824,3
552102114943,2024-01-06T14:59:48.850Z,icm4x6xx Accelerometer Non-wakeup,8.8645315,-0.19931729,4.187459,3
552122015464,2024-01-06T14:59:48.871Z,icm4x6xx Accelerometer Non-wakeup,8.872911,-0.35254622,4.156334,3
552141959943,2024-01-06T14:59:48.889Z,icm4x6xx Accelerometer Non-wakeup,8.883685,-0.4345476,4.0940847,3
552161802599,2024-01-06T14:59:48.909Z,icm4x6xx Accelerometer Non-wakeup,8.857947,-0.4866215,4.072537,3
552181592339,2024-01-06T14:59:48.930Z,icm4x6xx Accelerometer Non-wakeup,8.8777,-0.49200845,4.0557775,3
552201430203,2024-01-06T14:59:48.949Z,icm4x6xx Accelerometer Non-wakeup,8.84059,-0.5374983,4.109049,3
552117390828,2024-01-06T14:59:48.866Z,icm4x6xx Accelerometer Wakeup,8.852561,-0.31004912,4.131195,3
552134550516,2024-01-06T14:59:48.882Z,qmc6308 Magnetometer Non-wakeup,21.9375,7.4500003,-1.5875,0
552221326141,2024-01-06T14:59:48.969Z,icm4x6xx Accelerometer Non-wakeup,8.943541,-0.5189432,4.1611223,3
552153800516,2024-01-06T14:59:48.902Z,qmc6308 Magnetometer Wakeup,21.975,7.425,-1.7,0
552241280672,2024-01-06T14:59:48.990Z,icm4x6xx Accelerometer Non-wakeup,9.00579,-0.44711718,4.1802764,3
552153279110,2024-01-06T14:59:48.901Z,icm4x6xx Gyroscope Non-wakeup,0.078030564,-0.029827382,0.043276336,3
552153279110,2024-01-06T14:59:48.902Z,icm4x6xx Gyroscope Wakeup,0.078030564,-0.029827382,0.043276336,3
552261284839,2024-01-06T14:59:49.010Z,icm4x6xx Accelerometer Non-wakeup,8.986636,-0.3465607,4.2131963,3
552183304683,2024-01-06T14:59:48.931Z,linear_acceleration,-0.014008522,-0.10846096,0.058517933,3
552183304683,2024-01-06T14:59:48.931Z,gravity  Non-wakeup,8.939744,-0.30107006,4.02004,3
552183304683,2024-01-06T14:59:48.931Z,gravity  Wakeup,8.939744,-0.30107006,4.02004,3
552183304683,2024-01-06T14:59:48.931Z,linear_acceleration_wakeup,-0.014008522,-0.10846096,0.058517933,3
552281322495,2024-01-06T14:59:49.030Z,icm4x6xx Accelerometer Non-wakeup,8.926183,-0.2148796,4.2161894,3
552301368380,2024-01-06T14:59:49.050Z,icm4x6xx Accelerometer Non-wakeup,8.844181,-0.108337626,4.140772,3
552321324578,2024-01-06T14:59:49.069Z,icm4x6xx Accelerometer Non-wakeup,8.81605,-0.0676362,4.085107,3
552341256193,2024-01-06T14:59:49.089Z,icm4x6xx Accelerometer Non-wakeup,8.817844,-0.0688333,4.0378213,3
552361184995,2024-01-06T14:59:49.110Z,icm4x6xx Accelerometer Non-wakeup,8.876503,-0.09816227,4.0342298,3
552381112495,2024-01-06T14:59:49.130Z,icm4x6xx Accelerometer Non-wakeup,8.926183,-0.14185645,4.0545807,3
552401034005,2024-01-06T14:59:49.149Z,icm4x6xx Accelerometer Non-wakeup,8.914211,-0.17537527,4.0479965,3
552317010568,2024-01-06T14:59:49.065Z,icm4x6xx Accelerometer Wakeup,8.907029,-0.207697,4.1132383,3
552327050516,2024-01-06T14:59:49.076Z,qmc6308 Magnetometer Non-wakeup,22.0375,7.5125003,-1.8000001,0
552420968641,2024-01-06T14:59:49.169Z,icm4x6xx Accelerometer Non-wakeup,8.8806925,-0.18555063,4.0276456,3
552346300516,2024-01-06T14:59:49.095Z,qmc6308 Magnetometer Wakeup,22.050001,7.4875,-1.8875,0
552352880516,2024-01-06T14:59:49.100Z,icm4x6xx Gyroscope Non-wakeup,-0.036884755,-0.06471477,0.03914844,3
552440888589,2024-01-06T14:59:49.188Z,icm4x6xx Accelerometer Non-wakeup,8.889671,-0.17178397,3.9863458,3
552352880516,2024-01-06T14:59:49.101Z,icm4x6xx Gyroscope Wakeup,-0.036884755,-0.06471477,0.03914844,3
552460822183,2024-01-06T14:59:49.209Z,icm4x6xx Accelerometer Non-wakeup,8.926781,-0.13347675,3.9456444,3
552382779630,2024-01-06T14:59:49.131Z,gravity  Non-wakeup,8.972209,-0.31482515,3.9459777,3
552382779630,2024-01-06T14:59:49.130Z,linear_acceleration,-0.05027008,0.17559381,0.03908825,3
552382779630,2024-01-06T14:59:49.130Z,gravity  Wakeup,8.972209,-0.31482515,3.9459777,3
552382779630,2024-01-06T14:59:49.131Z,linear_acceleration_wakeup,-0.05027008,0.17559381,0.03908825,3
552480750880,2024-01-06T14:59:49.228Z,icm4x6xx Accelerometer Non-wakeup,8.978855,-0.109534726,3.9911342,3
552500488953,2024-01-06T14:59:49.249Z,icm4x6xx Accelerometer Non-wakeup,9.051279,-0.13946225,4.000711,3
552520275151,2024-01-06T14:59:49.268Z,icm4x6xx Accelerometer Non-wakeup,8.968679,-0.19692309,3.9785647,3
552540542130,2024-01-06T14:59:49.288Z,icm4x6xx Accelerometer Non-wakeup,8.879496,-0.2657564,3.980959,3
552560942130,2024-01-06T14:59:49.308Z,icm4x6xx Accelerometer Non-wakeup,8.696938,-0.1945289,4.074931,3
552580828328,2024-01-06T14:59:49.328Z,icm4x6xx Accelerometer Non-wakeup,8.777742,-0.0664391,3.9396589,3
552519550516,2024-01-06T14:59:49.267Z,qmc6308 Magnetometer Non-wakeup,22.0875,7.4625,-2.0125,0
552600482495,2024-01-06T14:59:49.348Z,icm4x6xx Accelerometer Non-wakeup,8.90643,-0.08559271,3.8522706,3
552516378745,2024-01-06T14:59:49.264Z,icm4x6xx Accelerometer Wakeup,8.896853,-0.15502456,3.9713821,3
552538800516,2024-01-06T14:59:49.287Z,qmc6308 Magnetometer Wakeup,22.112501,7.4375,-2.1000001,0
552620136662,2024-01-06T14:59:49.368Z,icm4x6xx Accelerometer Non-wakeup,8.902839,-0.24720132,3.8762126,3
552639792755,2024-01-06T14:59:49.387Z,icm4x6xx Accelerometer Non-wakeup,8.952518,-0.37469256,4.035427,3
552551758797,2024-01-06T14:59:49.299Z,icm4x6xx Gyroscope Non-wakeup,0.07337003,-0.00585895,0.09547425,3
552551758797,2024-01-06T14:59:49.299Z,icm4x6xx Gyroscope Wakeup,0.07337003,-0.00585895,0.09547425,3
552659456558,2024-01-06T14:59:49.407Z,icm4x6xx Accelerometer Non-wakeup,8.980651,-0.45010993,4.1258082,3
552581260099,2024-01-06T14:59:49.330Z,gravity  Non-wakeup,8.966779,-0.37150237,3.9533849,3
552581260099,2024-01-06T14:59:49.329Z,linear_acceleration,-0.008769035,0.12340321,-0.012628555,3
552581260099,2024-01-06T14:59:49.329Z,gravity  Wakeup,8.966779,-0.37150237,3.9533849,3
552581260099,2024-01-06T14:59:49.330Z,linear_acceleration_wakeup,-0.008769035,0.12340321,-0.012628555,3
552679138328,2024-01-06T14:59:49.427Z,icm4x6xx Accelerometer Non-wakeup,8.977658,-0.5303157,4.1180267,3
552698949787,2024-01-06T14:59:49.446Z,icm4x6xx Accelerometer Non-wakeup,8.988432,-0.58119243,3.9456444,3
552718922860,2024-01-06T14:59:49.466Z,icm4x6xx Accelerometer Non-wakeup,8.990826,-0.5979519,3.7792473,3
552739037808,2024-01-06T14:59:49.487Z,icm4x6xx Accelerometer Non-wakeup,8.956709,-0.5602432,3.7852328,3
552759254318,2024-01-06T14:59:49.508Z,icm4x6xx Accelerometer Non-wakeup,8.94773,-0.50397944,3.9264908,3
552779517443,2024-01-06T14:59:49.527Z,icm4x6xx Accelerometer Non-wakeup,8.99322,-0.4794389,4.0360255,3
552712050516,2024-01-06T14:59:49.460Z,qmc6308 Magnetometer Non-wakeup,22.1625,7.375,-2.175,0
552799571714,2024-01-06T14:59:49.548Z,icm4x6xx Accelerometer Non-wakeup,8.989629,-0.51714754,4.160524,3
552715549683,2024-01-06T14:59:49.464Z,icm4x6xx Accelerometer Wakeup,8.967483,-0.4950012,3.98874,3
552731300516,2024-01-06T14:59:49.480Z,qmc6308 Magnetometer Wakeup,22.1875,7.35,-2.2375,0
552819498276,2024-01-06T14:59:49.567Z,icm4x6xx Accelerometer Non-wakeup,8.8884735,-0.57520694,4.080917,3
552751417495,2024-01-06T14:59:49.500Z,icm4x6xx Gyroscope Non-wakeup,0.13009532,0.015978955,0.108124256,3
552751417495,2024-01-06T14:59:49.500Z,icm4x6xx Gyroscope Wakeup,0.13009532,0.015978955,0.108124256,3
552839424839,2024-01-06T14:59:49.587Z,icm4x6xx Accelerometer Non-wakeup,8.916606,-0.6039374,3.8911762,3
552859352651,2024-01-06T14:59:49.607Z,icm4x6xx Accelerometer Non-wakeup,8.9363575,-0.6087258,3.8013937,3
552781309005,2024-01-06T14:59:49.530Z,linear_acceleration,0.03980732,-0.08489522,-0.078439474,3
552781309005,2024-01-06T14:59:49.529Z,gravity  Non-wakeup,8.960057,-0.48736086,3.956039,3
552781309005,2024-01-06T14:59:49.530Z,linear_acceleration_wakeup,0.03980732,-0.08489522,-0.078439474,3
552781309005,2024-01-06T14:59:49.529Z,gravity  Wakeup,8.960057,-0.48736086,3.956039,3
552879281558,2024-01-06T14:59:49.627Z,icm4x6xx Accelerometer Non-wakeup,8.953117,-0.6147113,3.8606503,3
552899203953,2024-01-06T14:59:49.647Z,icm4x6xx Accelerometer Non-wakeup,8.998607,-0.6428431,4.0563765,3
552919126714,2024-01-06T14:59:49.668Z,icm4x6xx Accelerometer Non-wakeup,9.043498,-0.6745663,4.172495,3
552939050516,2024-01-06T14:59:49.687Z,icm4x6xx Accelerometer Non-wakeup,9.024344,-0.7068881,4.187459,3
552958986870,2024-01-06T14:59:49.707Z,icm4x6xx Accelerometer Non-wakeup,8.974665,-0.6985083,4.060566,3
552904550516,2024-01-06T14:59:49.653Z,qmc6308 Magnetometer Non-wakeup,22.2875,7.0875,-2.325,0
552978914787,2024-01-06T14:59:49.727Z,icm4x6xx Accelerometer Non-wakeup,8.945934,-0.6584055,3.9384618,3
