datetime_utc,wifi_network
2025-11-09T10:24:24.467Z,SSID: "PARADISO", BSSID: c0:3d:d9:84:8c:f0, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -74, frequency: 2462, timestamp: 159915932912, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2462, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-76, RadioChainInfo: id=1, level=-79], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Nova Era-5G", BSSID: 84:0b:bb:9b:27:67, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -65, frequency: 5180, timestamp: 159915110970, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-70, RadioChainInfo: id=1, level=-67], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "academia golden", BSSID: a8:9d:d2:e1:d4:16, capabilities: [WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS], level: -75, frequency: 2422, timestamp: 159915243541, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-75, RadioChainInfo: id=1, level=-85], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-E390", BSSID: 86:0b:bb:9d:e3:97, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 5785, timestamp: 159915557996, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-85, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "LIVE TIM_7011_2G", BSSID: a4:d4:b2:45:2b:49, capabilities: [WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS], level: -81, frequency: 2412, timestamp: 159915068567, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-84, RadioChainInfo: id=1, level=-85], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "PARADISO-5G", BSSID: c0:3d:d9:84:8c:f7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -80, frequency: 5745, timestamp: 159915438662, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-82, RadioChainInfo: id=1, level=-86], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-4558", BSSID: 86:0b:bb:1e:45:5f, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -74, frequency: 5785, timestamp: 159915617007, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-78, RadioChainInfo: id=1, level=-76], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Dani brinquedos_5G", BSSID: 00:eb:d8:4a:ff:c7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 5805, timestamp: 159915707812, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-84, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: , BSSID: 62:1d:9d:0d:0e:10, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -87, frequency: 5260, timestamp: 159915913424, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 5260, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-93, RadioChainInfo: id=1, level=-89], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "CELULAR", BSSID: 98:e5:5b:24:79:76, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -59, frequency: 2437, timestamp: 159915542018, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2437, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-60, RadioChainInfo: id=1, level=-65], interface name: wlan0
